Category,S1_Acc,DASE_Acc,State,Commit_Reason,Steps,Final_X,Spatial_Cost,Alpha_Weight,Cost,Tokens,Duration,Infra_Noise,Infra_Noise_Rate
Frontier Math (AIME),1,1,STABLE,left_wall,8,-2,0.08,0.2,0.39842,153648,323.06,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.013144,6572,90.98,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.046512,23256,108.13,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,2,0.04,0.2,0.083019,33421,96.15,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.044444,17555,38.01,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.061009,23853,50.28,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,6,2,0.06,0.2,0.243548,100882,309.41,0,0.0
Frontier Math (AIME),0,1,STABLE,right_wall,8,2,0.08,0.2,0.584519,232964,571.0,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.191399,74458,135.45,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.038992,17197,75.53,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,2,-2,0.02,0.2,0.005648,2824,85.97,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,4,-2,0.04,0.2,0.061409,22743,156.19,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,2,0.04,0.2,0.090926,36320,85.8,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,2,-2,0.02,0.2,0.175724,69680,152.07,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.083237,32478,58.76,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.191998,75094,151.59,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,2,-2,0.02,0.2,0.120196,46736,139.96,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.017144,8572,51.75,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,2,0.04,0.2,0.116778,48265,228.69,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.129445,52631,160.68,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,6,2,0.06,0.2,0.330298,136172,373.86,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.047509,18041,31.55,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.057821,21683,53.68,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.044111,16726,60.21,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.112691,39421,90.28,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.153906,56887,110.09,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,2,-2,0.02,0.2,0.140173,57775,150.96,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,4,-2,0.04,0.2,0.057665,25856,159.96,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,2,0.04,0.2,0.205675,87475,274.46,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,2,0.04,0.2,0.07776,31201,77.19,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.042607,16838,55.92,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,6,2,0.06,0.2,0.164648,62422,180.31,0,0.0
Frontier Math (AIME),0,0,STABLE,right_wall,2,2,0.02,0.2,0.216456,83172,142.24,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.025675,10622,31.86,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.097819,39397,111.62,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.049924,20921,80.69,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.040276,17216,109.76,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.081979,32545,80.1,0,0.0
Frontier Math (AIME),0,1,STABLE,right_wall,4,2,0.04,0.2,0.093119,37084,107.01,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,2,0.04,0.2,0.181745,75570,254.56,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,2,-2,0.02,0.2,0.194845,75543,150.59,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.027617,10780,19.46,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.047061,17978,29.44,0,0.0
Frontier Math (AIME),0,0,STABLE,right_wall,4,2,0.04,0.2,0.096162,40927,174.95,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,2,0.04,0.2,0.213823,91100,292.5,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.056128,23063,58.8,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,2,-2,0.02,0.2,0.149683,58660,138.73,0,0.0
Frontier Math (AIME),1,0,STABLE,left_wall,2,-2,0.02,0.2,0.104544,38588,126.83,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,6,2,0.06,0.2,0.124348,46524,159.54,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.028379,11402,55.35,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,2,0.04,0.2,0.289706,111464,214.13,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,4,-2,0.04,0.2,0.146936,58428,170.3,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,6,2,0.06,0.2,0.190176,80726,311.36,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.104475,41456,113.64,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.032366,12393,20.79,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.040089,15766,29.78,0,0.0
Frontier Math (AIME),0,1,STABLE,right_wall,4,2,0.04,0.2,0.116766,45096,101.15,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,2,0.04,0.2,0.198383,81083,239.47,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,2,2,0.02,0.2,0.101677,43602,160.65,0,0.0
